パナソニック,ギュット,ギュット・クルーム・DX,,BE-ELFD03,20181203,2019,/ギュット[\s・]?クルーム[\s・][dＤ][xＸ]/ius,\n,20,20×1.95HE,マットネイビー,149800,25.2,16,32.2,80,60,50,内装3段,\n,\n,\n,クラス27標準装備,低床,,20181216
パナソニック,ギュット,ギュット・クルーム・EX,,BE-ELFE03,20181203,2019,/ギュット[\s・]?クルーム[\s・][eＥ][xＸ]/ius,\n,20,20×1.95HE,シアースカーレット,165800,25.2,16,32.7,80,60,50,内装3段,\n,\n,\n,クラス27標準装備,低床,,20181216
パナソニック,ギュット,ギュット・クルーム・EX,,BE-ELFE03,20181203,2019,/ギュット[\s・]?クルーム[\s・][eＥ][xＸ]/ius,\n,20,20×1.95HE,マットディープグレー,165800,25.2,16,32.7,80,60,50,内装3段,\n,\n,\n,クラス27標準装備,低床,,20181216
パナソニック,ギュット,ギュット・クルーム・EX,,BE-ELFE03,20181203,2019,/ギュット[\s・]?クルーム[\s・][eＥ][xＸ]/ius,\n,20,20×1.95HE,マットネイビー,165800,25.2,16,32.7,80,60,50,内装3段,\n,\n,\n,クラス27標準装備,低床,,20181216
パナソニック,ギュット,ギュット・クルーム・EX,,BE-ELFE03,20181203,2019,/ギュット[\s・]?クルーム[\s・][eＥ][xＸ]/ius,\n,20,20×1.95HE,グレイッシュレディ,165800,25.2,16,32.7,80,60,50,内装3段,\n,\n,\n,クラス27標準装備,低床,,20181216
パナソニック,ギュット,ギュット・クルーム・EX,,BE-ELFE03,20181203,2019,/ギュット[\s・]?クルーム[\s・][eＥ][xＸ]/ius,\n,20,20×1.95HE,ブルー,165800,25.2,16,32.7,80,60,50,内装3段,\n,\n,\n,クラス27標準装備,低床,,20181216
パナソニック,ギュット,ギュット・クルーム・EX,,BE-ELFE03,20181203,2019,/ギュット[\s・]?クルーム[\s・][eＥ][xＸ]/ius,\n,20,20×1.95HE,マットハニー,165800,25.2,16,32.7,80,60,50,内装3段,\n,\n,\n,クラス27標準装備,低床,,20181216
パナソニック,ギュット,ギュット・ステージ・22,,BE-ELMU232,\n,2018,/ギュット[\s・]?ステージ[\s・]22/ius,\n,22,22×1-1/2 WO,ホワイトグレー,124000,25.2,12,29.2,70,52,40,内装3段,145,159,740,クラス27標準装備,低床,,20181216
パナソニック,ギュット,ギュット・ステージ・22,,BE-ELMU232,\n,2018,/ギュット[\s・]?ステージ[\s・]22/ius,\n,22,22×1-1/2 WO,マットカーキグリーン,124000,25.2,12,29.2,70,52,40,内装3段,145,159,740,クラス27標準装備,低床,,20181216
パナソニック,ギュット,ギュット・ステージ・22,,BE-ELMU232,\n,2018,/ギュット[\s・]?ステージ[\s・]22/ius,\n,22,22×1-1/2 WO,マットブラッドオレンジ,124000,25.2,12,29.2,70,52,40,内装3段,145,159,740,クラス27標準装備,低床,,20181216
パナソニック,ギュット,ギュット・ミニ・DX,,BE-ELMD034,\n,2018,/ギュット[\s・]?ミニ[\s・]?[dＤ][xＸ]/ius,\n,20,20×2.0HE,マットブラック,142000,25.2,16,33.3,80,60,50,内装3段,141,154,725,クラス27標準装備,低床,,20181216
パナソニック,ギュット,ギュット・ミニ・DX,,BE-ELMD034,\n,2018,/ギュット[\s・]?ミニ[\s・]?[dＤ][xＸ]/ius,\n,20,20×2.0HE,マットダークグリーン,142000,25.2,16,33.3,80,60,50,内装3段,141,154,725,クラス27標準装備,低床,,20181216
パナソニック,ギュット,ギュット・ミニ・DX,,BE-ELMD034,\n,2018,/ギュット[\s・]?ミニ[\s・]?[dＤ][xＸ]/ius,\n,20,20×2.0HE,ロイヤルレッド,142000,25.2,16,33.3,80,60,50,内装3段,141,154,725,クラス27標準装備,低床,,20181216
パナソニック,ギュット,ギュット・ミニ・DX,,BE-ELMD034,\n,2018,/ギュット[\s・]?ミニ[\s・]?[dＤ][xＸ]/ius,\n,20,20×2.0HE,マットブルーグレー,142000,25.2,16,33.3,80,60,50,内装3段,141,154,725,クラス27標準装備,低床,,20181216
パナソニック,ギュット,ギュット・ミニ・DX,,BE-ELMD034,\n,2018,/ギュット[\s・]?ミニ[\s・]?[dＤ][xＸ]/ius,\n,20,20×2.0HE,マットネイビー,142000,25.2,16,33.3,80,60,50,内装3段,141,154,725,クラス27標準装備,低床,,20181216
パナソニック,ギュット,ギュット・ミニ・DX,,BE-ELMD034,\n,2018,/ギュット[\s・]?ミニ[\s・]?[dＤ][xＸ]/ius,\n,20,20×2.0HE,パウダーイエロー,142000,25.2,16,33.3,80,60,50,内装3段,141,154,725,クラス27標準装備,低床,,20181216
パナソニック,ギュット,ギュット・ミニ・KD,,BE-ELM032,\n,2018,/ギュット[\s・]?ミニ[\s・]?[kＫ][dＤ]/ius,\n,20,20×2.0HE,マットブラック,158000,25.2,16,33.8,80,60,50,内装3段,141,154,725,クラス27標準装備,低床,,20181216
パナソニック,ギュット,ギュット・ミニ・KD,,BE-ELM032,\n,2018,/ギュット[\s・]?ミニ[\s・]?[kＫ][dＤ]/ius,\n,20,20×2.0HE,マットダークグリーン,158000,25.2,16,33.8,80,60,50,内装3段,141,154,725,クラス27標準装備,低床,,20181216
パナソニック,ギュット,ギュット・ミニ・KD,,BE-ELM032,\n,2018,/ギュット[\s・]?ミニ[\s・]?[kＫ][dＤ]/ius,\n,20,20×2.0HE,ミスティグリーン,158000,25.2,16,33.8,80,60,50,内装3段,141,154,725,クラス27標準装備,低床,,20181216
パナソニック,ギュット,ギュット・ミニ・KD,,BE-ELM032,\n,2018,/ギュット[\s・]?ミニ[\s・]?[kＫ][dＤ]/ius,\n,20,20×2.0HE,マットマロンベージュ,158000,25.2,16,33.8,80,60,50,内装3段,141,154,725,クラス27標準装備,低床,,20181216
パナソニック,ギュット,ギュット・ミニ・KD,,BE-ELM032,\n,2018,/ギュット[\s・]?ミニ[\s・]?[kＫ][dＤ]/ius,\n,20,20×2.0HE,マットネイビー,158000,25.2,16,33.8,80,60,50,内装3段,141,154,725,クラス27標準装備,低床,,20181216
パナソニック,ティモ,ティモ・DX,,BE-ELDT754,\n,2018,/ティモ[\s・]?dx/ius,\n,27,27×1-3/8WO,ピュアブラック,115000,25.2,16,29,78,60,49,内装5段,149,\n,790,標準装備,,,20181216
パナソニック,ティモ,ティモ・DX,,BE-ELDT754,\n,2018,/ティモ[\s・]?dx/ius,\n,27,27×1-3/8WO,フレアレッドパール,115000,25.2,16,29,78,60,49,内装5段,149,\n,790,標準装備,,,20181216
パナソニック,ティモ,ティモ・DX,,BE-ELDT754,\n,2018,/ティモ[\s・]?dx/ius,\n,27,27×1-3/8WO,モダンシルバー,115000,25.2,16,29,78,60,49,内装5段,149,\n,790,標準装備,,,20181216
